sampling_period,patch,date,time,treatment,divers,observer,transect,heading,quadrat,shoot_count,distance_patch,above_ground,below_ground,shoot_bag_num,percent_total_n,percent_total_c,total_grunt_nh4_rate_ug,total_grunt_nh4_rate,mean_sand_depth,sd_sand_depth,original_cuke_density,final_cuke_density,true_seagrass_area,total_reef_area,log_original_cuke_density,log_final_cuke_density,lat,lon,total_cuke_excretion_initial,total_cuke_excretion_final,patch_size,grunt_pee_m2,cuke_pee_final_m2,log_grunt_pee_m2,log_cuke_pee_m2,scale_log_og_cukes,scale_log_cukes_final,scale_log_grunt_pee_m2,scale_log_cuke_pee_m2,scale_distance,scale_sand,scale_seagrass_area,scale_reef_area,scale_patch_size,cont_treatment,scale_cont_treatment,mean_blade_height,sd_blade_height,n_blade_height,se_blade_height
0,Josh,2019-05-31,12:00:00,half,"HW, RG",NA,3,180,2,287,2.9,0.87,5.354,T3Q2,0.01595,0.37237000000000003,1726.0426667063466,123.20076136376493,19.25,3.947573094109004,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,24.844133,-76.24934703,243.6,123.6,70.19449187596497,2.6103735137471427,2.6188325683029454,1.05000983169208,0.9965665206786463,0.5264191788720234,0.7367577007192228,-1.2275278122055076,0.7269024544698971,0.7284524998132467,0.36387129226447296,0.1272423613934601,-0.21345619927045884,-0.0580758210181752,-0.5,0,7.14,1.7896927110540513,5,0.8003749121505496
0,Josh,2019-05-31,12:00:00,half,"HW, RG",NA,3,180,3,127,4.4,0.748,4.798,T3Q3,0.01547,0.37073,1726.0426667063466,123.20076136376493,18.5,7.118052168020874,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,24.844133,-76.24934703,243.6,123.6,70.19449187596497,2.6103735137471427,2.6188325683029454,1.05000983169208,0.9965665206786463,0.5264191788720234,0.7367577007192228,-1.2275278122055076,0.7269024544698971,1.6811648650157172,0.25723548939005164,0.1272423613934601,-0.21345619927045884,-0.0580758210181752,-0.5,0,7.6,1.3,5,0.5813776741499453
0,Biscuit,2019-06-03,10:00:00,zero,"RM, RG",RM,1,90,1,124,0,1.092,3.957,T1Q1,0.02023,0.37829999999999997,31967.465628092617,2281.760573025883,24,4.760952285695233,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,-1.1134580729115289,1.039231377135808,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,13.08,2.9166761904606417,5,1.3043772460450236
0,Biscuit,2019-06-03,10:00:00,zero,"RM, RG",RG,1,90,2,126,0.6,0.625,2.492,T1Q2,0.01728,0.36998,31967.465628092617,2281.760573025883,14.625,5.1214418542698175,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,-0.7323731268305409,-0.29371615879445845,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,10.36,2.500599928017275,5,1.1183022847155415
0,Biscuit,2019-06-03,10:00:00,zero,"RM, RG",RG,1,90,3,121,2.2,0.268,4.229,T1Q3,0.01787,0.36697,31967.465628092617,2281.760573025883,4,0.816496580927726,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,0.2838533960520941,-1.8043900328487605,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,8.26,1.1653325705565771,5,0.5211525688318153
0,Biscuit,2019-06-03,10:00:00,zero,"RM, RG",RM,2,0,1,254,0.1,0.569,5.903,T2Q1,0.02023,0.37829999999999997,31967.465628092617,2281.760573025883,24,4.760952285695233,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,-1.049943915231364,1.039231377135808,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,12.14,2.2063544592834576,5,0.9867117106835206
0,Biscuit,2019-06-03,10:00:00,zero,"RM, RG",RG,2,0,2,144,0.8,0.211,4.158,T2Q2,0.01728,0.36998,31967.465628092617,2281.760573025883,14.625,5.1214418542698175,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,-0.6053448114702115,-0.29371615879445845,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,5.859999999999999,1.0382677881933928,5,0.46432747064975594
0,Biscuit,2019-06-03,10:00:00,zero,"RM, RG",RM,2,0,3,61,2.4,0.224,1.811,T2Q3,0.01787,0.36697,31967.465628092617,2281.760573025883,4,0.816496580927726,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,0.41088171141242325,-1.8043900328487605,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,7.74,0.7569676347110222,5,0.338526217596215
0,Biscuit,2019-06-03,10:00:00,zero,"RM, RG",RM,3,180,1,385,0.4,1.248,8.207,T3Q1,0.02023,0.37829999999999997,31967.465628092617,2281.760573025883,24,4.760952285695233,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,-0.8594014421908701,1.039231377135808,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,18.080000000000002,2.9320641193534636,5,1.31125893705248
0,Biscuit,2019-06-03,10:00:00,zero,"RM, RG",RG,3,180,2,256,3.7,0.437,4.677,T3Q2,0.01728,0.36998,31967.465628092617,2281.760573025883,14.625,5.1214418542698175,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,1.2365657612545642,-0.29371615879445845,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,8.02,3.1697003012903284,5,1.4175330683973477
0,Biscuit,2019-06-03,10:00:00,zero,"RM, RG",RG,3,180,3,127,5.5,0.569,1.482,T3Q3,0.01787,0.36697,31967.465628092617,2281.760573025883,4,0.816496580927726,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,2.3798205994975286,-1.8043900328487605,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,10.36,1.4010710188994702,5,0.6265780079128216
0,76S,2019-06-03,13:00:00,natural,"HW, RG",RG,1,90,1,231,0.1,1.296,4.475,T1Q1,0.015029999999999998,0.36594,279.59164293566744,19.956576940447356,22.25,8.770214744615247,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,-1.049943915231364,0.7904145037621583,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,19.32,4.780899496956613,5,2.138083253757907
0,76S,2019-06-03,13:00:00,natural,"HW, RG",HW,1,90,2,252,1.2,2.381,4.175,T1Q2,0.01555,0.36443,279.59164293566744,19.956576940447356,17.625,1.4930394055974097,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,-0.3512881807495528,0.13282705270322678,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,13.62,2.368966019173766,5,1.0594338110519221
0,76S,2019-06-03,13:00:00,natural,"HW, RG",HW,1,90,3,137,2.5,1.132,5.362,T1Q3,0.016659999999999998,0.3749,279.59164293566744,19.956576940447356,12.5,4.222953153106642,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,0.474395869092588,-0.5958509336053188,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,12.06,3.9506961411882844,5,1.766805026028622
0,76S,2019-06-03,13:00:00,natural,"HW, RG",HW,2,0,1,223,0.2,0.987,3.512,T2Q1,0.015029999999999998,0.36594,279.59164293566744,19.956576940447356,22.25,8.770214744615247,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,-0.9864297575511995,0.7904145037621583,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,19.580000000000002,3.503855019831729,5,1.5669716015295239
0,76S,2019-06-03,13:00:00,natural,"HW, RG",HW,2,0,2,197,0.8,1.428,6.441,T2Q2,0.01555,0.36443,279.59164293566744,19.956576940447356,17.625,1.4930394055974097,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,-0.6053448114702115,0.13282705270322678,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,10.379999999999999,2.193627133311402,5,0.9810198774744576
0,76S,2019-06-03,13:00:00,natural,"HW, RG",RG,2,0,3,128,2.4,1.415,2.882,T2Q3,0.016659999999999998,0.3749,279.59164293566744,19.956576940447356,12.5,4.222953153106642,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,0.41088171141242325,-0.5958509336053188,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,8.28,1.3160547101089684,5,0.5885575587824865
0,76S,2019-06-03,13:00:00,natural,"HW, RG",HW,3,180,1,289,0.3,1.888,5.408,T3Q1,0.015029999999999998,0.36594,279.59164293566744,19.956576940447356,22.25,8.770214744615247,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,-0.9229155998710349,0.7904145037621583,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,14.82,4.126378557524746,5,1.8453725911045717
0,76S,2019-06-03,13:00:00,natural,"HW, RG",RG,3,180,2,197,1.9,1.891,3.482,T3Q2,0.01555,0.36443,279.59164293566744,19.956576940447356,17.625,1.4930394055974097,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,0.09331092301159989,0.13282705270322678,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,11.18,1.1497825881443848,5,0.5141984052872977
0,76S,2019-06-03,13:00:00,natural,"HW, RG",HW,3,180,3,133,3.4,0.479,7.74,T3Q3,0.016659999999999998,0.3749,279.59164293566744,19.956576940447356,12.5,4.222953153106642,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,1.04602328821407,-0.5958509336053188,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,9.280000000000001,1.2517987058628874,5,0.5598214000911361
0,LS02,2019-06-03,16:00:00,natural,"RM, HW",RM,1,90,1,296,0.1,1.382,5.313,T1Q1,0.017589999999999998,0.3715,17789.848286861066,1269.796451596079,16,3.366501646120693,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-1.049943915231364,-0.09821718685801939,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,12.8,4.81819468265864,5,2.1547621678505493
0,LS02,2019-06-03,16:00:00,natural,"RM, HW",HW,1,90,2,273,1.3,0.891,11.541,T1Q2,0.01796,0.37531,17789.848286861066,1269.796451596079,12.125,3.06526235962492,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-0.2877740230693881,-0.6491688350425295,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,7.3,0.6964194138592061,5,0.3114482300479488
0,LS02,2019-06-03,16:00:00,natural,"RM, HW",HW,1,90,3,130,2.8,0.211,3.772,T1Q3,0.0173,0.37192000000000003,17789.848286861066,1269.796451596079,9.75,2.9860788111948193,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,0.6649383421330819,-0.986848877478197,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,6.46,1.3277801022759759,5,0.593801313572141
0,LS02,2019-06-03,16:00:00,natural,"RM, HW",RM,2,0,1,346,0.3,1.939,9.768,T2Q1,0.017589999999999998,0.3715,17789.848286861066,1269.796451596079,16,3.366501646120693,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-0.9229155998710349,-0.09821718685801939,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,12.4,1.5264337522473748,5,0.6826419266350404
0,LS02,2019-06-03,16:00:00,natural,"RM, HW",HW,2,0,2,241,1.2,0.713,13.314,T2Q2,0.01796,0.37531,17789.848286861066,1269.796451596079,12.125,3.06526235962492,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-0.3512881807495528,-0.6491688350425295,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,9.9,2.048169914826404,5,0.9159694318043587
0,LS02,2019-06-03,16:00:00,natural,"RM, HW",RM,2,0,3,117,2.9,0.342,3.03,T2Q3,0.0173,0.37192000000000003,17789.848286861066,1269.796451596079,9.75,2.9860788111948193,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,0.7284524998132467,-0.986848877478197,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,6.94,0.5727128425310541,5,0.25612496949731395
0,LS02,2019-06-03,16:00:00,natural,"RM, HW",RM,3,180,1,312,0,2.177,4.127,T3Q1,0.017589999999999998,0.3715,17789.848286861066,1269.796451596079,16,3.366501646120693,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-1.1134580729115289,-0.09821718685801939,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,14.88,6.096474390990254,5,2.726426232268168
0,LS02,2019-06-03,16:00:00,natural,"RM, HW",HW,3,180,2,325,1.1,1.179,6.482,T3Q2,0.01796,0.37531,17789.848286861066,1269.796451596079,12.125,3.06526235962492,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-0.4148023384297174,-0.6491688350425295,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,12.8,2.687005768508881,5,1.2016655108639842
0,LS02,2019-06-03,16:00:00,natural,"RM, HW",RM,3,180,3,74,2.7,0.296,2.465,T3Q3,0.0173,0.37192000000000003,17789.848286861066,1269.796451596079,9.75,2.9860788111948193,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,0.6014241844529175,-0.986848877478197,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,10.16,1.0691117808723276,5,0.47812132351527675
0,F5Small,2019-06-04,12:00:00,zero,"RM, RG",RM,1,90,1,222,0,1.714,4.999,T1Q1,0.01755,0.37888,5513.608938248661,393.5481040862713,22.375,5.344389581607987,0.44879895051282753,0,6.6845076098596055,1.2732395447351628,-0.8011802632059133,-4.891386666278263,24.82288303,-76.24753,36,0,7.9577471545947684,58.87465869674385,0,4.079602503367091,-2.4064789070070094,0.5794607674038549,-1.194509809478628,0.26720175973170174,-1.2069602261090813,-1.1134580729115289,0.8081871375745617,-0.9146602438704781,-0.7206662371709998,-0.9196552533156945,-1,-1.2236643728386054,12.66,1.2739701723352868,5,0.5697367813297646
0,F5Small,2019-06-04,12:00:00,zero,"RM, RG",RG,1,90,2,142,0.7,1.173,3.168,T1Q2,0.01858,0.3784,5513.608938248661,393.5481040862713,17.75,4.425306015783918,0.44879895051282753,0,6.6845076098596055,1.2732395447351628,-0.8011802632059133,-4.891386666278263,24.82288303,-76.24753,36,0,7.9577471545947684,58.87465869674385,0,4.079602503367091,-2.4064789070070094,0.5794607674038549,-1.194509809478628,0.26720175973170174,-1.2069602261090813,-0.6688589691503762,0.15059968651563035,-0.9146602438704781,-0.7206662371709998,-0.9196552533156945,-1,-1.2236643728386054,10.36,3.8656176738006565,5,1.7287567787285751
